"wsc_id","valid_wsc_id","specific_epithet","subspecific_epithet","sp_author","sp_author_year","has_parantheses","species_lsid","sp_status","wsc_genus_id","genus","gen_author","gen_author_year","genus_lsid","family","fam_author","fam_author_year","family_lsid"
"46192","1129","librata",\N,"C. M.","1834","1",\N,"SYNONYM","66","Tegenaria","Latreille","1804","urn:lsid:nmbe.ch:spidergen:01850","Agelenidae","C. L. Koch","1837","urn:lsid:nmbe.ch:spiderfam:0037"
"46193","1128","longipalpis",\N,"Lucas","1846","0",\N,"SYNONYM","66","Tegenaria","Latreille","1804","urn:lsid:nmbe.ch:spidergen:01850","Agelenidae","C. L. Koch","1837","urn:lsid:nmbe.ch:spiderfam:0037"
"46194","1128","marinae",\N,"Brignoli","1971","0","urn:lsid:nmbe.ch:spidersp:021253","SYNONYM","66","Tegenaria","Latreille","1804","urn:lsid:nmbe.ch:spidergen:01850","Agelenidae","C. L. Koch","1837","urn:lsid:nmbe.ch:spiderfam:0037"
"46195","1101","nemorosa",\N,"Simon","1916","0","urn:lsid:nmbe.ch:spidersp:021264","SYNONYM","66","Tegenaria","Latreille","1804","urn:lsid:nmbe.ch:spidergen:01850","Agelenidae","C. L. Koch","1837","urn:lsid:nmbe.ch:spiderfam:0037"
"46196","1128","obscura",\N,"Banks","1898","0",\N,"SYNONYM","66","Tegenaria","Latreille","1804","urn:lsid:nmbe.ch:spidergen:01850","Agelenidae","C. L. Koch","1837","urn:lsid:nmbe.ch:spiderfam:0037"
"46197","1088","ochracea",\N,"Grube","1861","1",\N,"SYNONYM","66","Tegenaria","Latreille","1804","urn:lsid:nmbe.ch:spidergen:01850","Agelenidae","C. L. Koch","1837","urn:lsid:nmbe.ch:spiderfam:0037"
"46198","1128","pagana","cavernicola","Simon","1907","0",\N,"SYNONYM","66","Tegenaria","Latreille","1804","urn:lsid:nmbe.ch:spidergen:01850","Agelenidae","C. L. Koch","1837","urn:lsid:nmbe.ch:spiderfam:0037"
"46199","1128","pagana","urbana","Simon","1875","1","urn:lsid:nmbe.ch:spidersp:021269","SYNONYM","66","Tegenaria","Latreille","1804","urn:lsid:nmbe.ch:spidergen:01850","Agelenidae","C. L. Koch","1837","urn:lsid:nmbe.ch:spiderfam:0037"
"46200","1128","pallida",\N,"Mello-Leitão","1944","1",\N,"SYNONYM","66","Tegenaria","Latreille","1804","urn:lsid:nmbe.ch:spidergen:01850","Agelenidae","C. L. Koch","1837","urn:lsid:nmbe.ch:spiderfam:0037"
"46201","1092","paragamiani",\N,"Deltshev","2008","0","urn:lsid:nmbe.ch:spidersp:041886","SYNONYM","66","Tegenaria","Latreille","1804","urn:lsid:nmbe.ch:spidergen:01850","Agelenidae","C. L. Koch","1837","urn:lsid:nmbe.ch:spiderfam:0037"
"46202","1128","proxima",\N,"O. Pickard-Cambridge","1873","0",\N,"SYNONYM","66","Tegenaria","Latreille","1804","urn:lsid:nmbe.ch:spidergen:01850","Agelenidae","C. L. Koch","1837","urn:lsid:nmbe.ch:spiderfam:0037"
"46203","1107","spasskyi",\N,"Guryanova","1992","0",\N,"SYNONYM","66","Tegenaria","Latreille","1804","urn:lsid:nmbe.ch:spidergen:01850","Agelenidae","C. L. Koch","1837","urn:lsid:nmbe.ch:spiderfam:0037"
"46204","1131","strandi",\N,"Caporiacco","1936","0",\N,"SYNONYM","66","Tegenaria","Latreille","1804","urn:lsid:nmbe.ch:spidergen:01850","Agelenidae","C. L. Koch","1837","urn:lsid:nmbe.ch:spiderfam:0037"
"46205","1129","taprobanica",\N,"Strand","1907","0","urn:lsid:nmbe.ch:spidersp:021294","SYNONYM","66","Tegenaria","Latreille","1804","urn:lsid:nmbe.ch:spidergen:01850","Agelenidae","C. L. Koch","1837","urn:lsid:nmbe.ch:spiderfam:0037"
"46206","1128","testacea",\N,"Simon","1870","0",\N,"SYNONYM","66","Tegenaria","Latreille","1804","urn:lsid:nmbe.ch:spidergen:01850","Agelenidae","C. L. Koch","1837","urn:lsid:nmbe.ch:spiderfam:0037"
"46207","1131","velox",\N,"Chyzer","1897","0","urn:lsid:nmbe.ch:spidersp:021302","SYNONYM","66","Tegenaria","Latreille","1804","urn:lsid:nmbe.ch:spidergen:01850","Agelenidae","C. L. Koch","1837","urn:lsid:nmbe.ch:spiderfam:0037"
"46208","1082","xenophontis",\N,"Brignoli","1978","0","urn:lsid:nmbe.ch:spidersp:021306","SYNONYM","66","Tegenaria","Latreille","1804","urn:lsid:nmbe.ch:spidergen:01850","Agelenidae","C. L. Koch","1837","urn:lsid:nmbe.ch:spiderfam:0037"
"46209","1084","zinzulusensis",\N,"Dresco","1959","0",\N,"SYNONYM","66","Tegenaria","Latreille","1804","urn:lsid:nmbe.ch:spidergen:01850","Agelenidae","C. L. Koch","1837","urn:lsid:nmbe.ch:spiderfam:0037"
"46210","1164","albosignata",\N,"Simon","1875","0",\N,"SYNONYM","67","Textrix","Sundevall","1833","urn:lsid:nmbe.ch:spidergen:01851","Agelenidae","C. L. Koch","1837","urn:lsid:nmbe.ch:spiderfam:0037"
"46211","1166","boopis",\N,"O. Pickard-Cambridge","1863","1",\N,"SYNONYM","67","Textrix","Sundevall","1833","urn:lsid:nmbe.ch:spidergen:01851","Agelenidae","C. L. Koch","1837","urn:lsid:nmbe.ch:spiderfam:0037"
"46212","1166","lusitanica",\N,"Kulczyński","1911","0",\N,"SYNONYM","67","Textrix","Sundevall","1833","urn:lsid:nmbe.ch:spidergen:01851","Agelenidae","C. L. Koch","1837","urn:lsid:nmbe.ch:spiderfam:0037"
"46213","1164","violantis",\N,"Pavesi","1878","0",\N,"SYNONYM","67","Textrix","Sundevall","1833","urn:lsid:nmbe.ch:spidergen:01851","Agelenidae","C. L. Koch","1837","urn:lsid:nmbe.ch:spiderfam:0037"
"46214","1182","confusa",\N,"Gertsch & Ivie","1936","1",\N,"SYNONYM","70","Tortolena","Chamberlin & Ivie","1941","urn:lsid:nmbe.ch:spidergen:01853","Agelenidae","C. L. Koch","1837","urn:lsid:nmbe.ch:spiderfam:0037"
"46215","1189","carolinus",\N,"Chamberlin","1925","0",\N,"SYNONYM","73","Wadotes","Chamberlin","1925","urn:lsid:nmbe.ch:spidergen:02056","Agelenidae","C. L. Koch","1837","urn:lsid:nmbe.ch:spiderfam:0037"
"46216","1189","convolutus",\N,"Muma","1947","0",\N,"SYNONYM","73","Wadotes","Chamberlin","1925","urn:lsid:nmbe.ch:spidergen:02056","Agelenidae","C. L. Koch","1837","urn:lsid:nmbe.ch:spiderfam:0037"
"46217","1254","alaskanus",\N,"Chamberlin & Ivie","1947","0",\N,"SYNONYM","75","Amaurobius","C. L. Koch","1837","urn:lsid:nmbe.ch:spidergen:02005","Amaurobiidae","Thorell","1870","urn:lsid:nmbe.ch:spiderfam:0043"
"46218","1248","atticus",\N,"Thaler & Knoflach","1995","0",\N,"SYNONYM","75","Amaurobius","C. L. Koch","1837","urn:lsid:nmbe.ch:spidergen:02005","Amaurobiidae","Thorell","1870","urn:lsid:nmbe.ch:spiderfam:0043"
"46219","1233","hermosus",\N,"Chamberlin","1947","1",\N,"SYNONYM","75","Amaurobius","C. L. Koch","1837","urn:lsid:nmbe.ch:spidergen:02005","Amaurobiidae","Thorell","1870","urn:lsid:nmbe.ch:spiderfam:0043"
"46220","1221","peninsulanus",\N,"Banks","1898","0",\N,"SYNONYM","75","Amaurobius","C. L. Koch","1837","urn:lsid:nmbe.ch:spidergen:02005","Amaurobiidae","Thorell","1870","urn:lsid:nmbe.ch:spiderfam:0043"
"46221","1219","provisoricus",\N,"Kolosváry","1939","0",\N,"SYNONYM","75","Amaurobius","C. L. Koch","1837","urn:lsid:nmbe.ch:spidergen:02005","Amaurobiidae","Thorell","1870","urn:lsid:nmbe.ch:spiderfam:0043"
"46222","1212","tessinensis",\N,"Dresco","1977","0",\N,"SYNONYM","75","Amaurobius","C. L. Koch","1837","urn:lsid:nmbe.ch:spidergen:02005","Amaurobiidae","Thorell","1870","urn:lsid:nmbe.ch:spiderfam:0043"
"46223","1256","timidus",\N,"Thaler & Knoflach","1995","0",\N,"SYNONYM","75","Amaurobius","C. L. Koch","1837","urn:lsid:nmbe.ch:spidergen:02005","Amaurobiidae","Thorell","1870","urn:lsid:nmbe.ch:spiderfam:0043"
"46224","1279","diffusa",\N,"Mello-Leitão","1941","1",\N,"SYNONYM","81","Callevopsis","Tullgren","1902","urn:lsid:nmbe.ch:spidergen:02012","Amaurobiidae","Thorell","1870","urn:lsid:nmbe.ch:spiderfam:0043"
"46225","1281","catalinus",\N,"Chamberlin & Ivie","1947","1",\N,"SYNONYM","82","Callobius","Chamberlin","1947","urn:lsid:nmbe.ch:spidergen:02013","Amaurobiidae","Thorell","1870","urn:lsid:nmbe.ch:spiderfam:0043"
"46226","1303","melanus",\N,"Chamberlin & Ivie","1947","1",\N,"SYNONYM","82","Callobius","Chamberlin","1947","urn:lsid:nmbe.ch:spidergen:02013","Amaurobiidae","Thorell","1870","urn:lsid:nmbe.ch:spiderfam:0043"
"46227","1296","pallescens",\N,"Chamberlin","1920","1",\N,"SYNONYM","82","Callobius","Chamberlin","1947","urn:lsid:nmbe.ch:spidergen:02013","Amaurobiidae","Thorell","1870","urn:lsid:nmbe.ch:spiderfam:0043"
"46228","1305","severinus",\N,"Chamberlin & Ivie","1947","1",\N,"SYNONYM","82","Callobius","Chamberlin","1947","urn:lsid:nmbe.ch:spidergen:02013","Amaurobiidae","Thorell","1870","urn:lsid:nmbe.ch:spiderfam:0043"
"46229","1296","shastus",\N,"Chamberlin & Ivie","1947","1",\N,"SYNONYM","82","Callobius","Chamberlin","1947","urn:lsid:nmbe.ch:spidergen:02013","Amaurobiidae","Thorell","1870","urn:lsid:nmbe.ch:spiderfam:0043"
"46230","1303","subnomeus",\N,"Chamberlin & Ivie","1947","1",\N,"SYNONYM","82","Callobius","Chamberlin","1947","urn:lsid:nmbe.ch:spidergen:02013","Amaurobiidae","Thorell","1870","urn:lsid:nmbe.ch:spiderfam:0043"
"46231","1297","tacoma",\N,"Chamberlin & Ivie","1947","1",\N,"SYNONYM","82","Callobius","Chamberlin","1947","urn:lsid:nmbe.ch:spidergen:02013","Amaurobiidae","Thorell","1870","urn:lsid:nmbe.ch:spiderfam:0043"
"46232","1315","albescens",\N,"Simon","1903","0",\N,"SYNONYM","84","Chresiona","Simon","1903","urn:lsid:nmbe.ch:spidergen:02014","Amaurobiidae","Thorell","1870","urn:lsid:nmbe.ch:spiderfam:0043"
"46233","1313","quadrilineata",\N,"Simon","1903","0",\N,"SYNONYM","84","Chresiona","Simon","1903","urn:lsid:nmbe.ch:spidergen:02014","Amaurobiidae","Thorell","1870","urn:lsid:nmbe.ch:spiderfam:0043"
"46234","1336","falklandicum",\N,"Hogg","1913","0",\N,"SYNONYM","89","Emmenomma","Simon","1884","urn:lsid:nmbe.ch:spidergen:02022","Amaurobiidae","Thorell","1870","urn:lsid:nmbe.ch:spiderfam:0043"
"46236","1409","oblitus",\N,"Chamberlin","1947","1",\N,"SYNONYM","109","Pimus","Chamberlin","1947","urn:lsid:nmbe.ch:spidergen:02039","Amaurobiidae","Thorell","1870","urn:lsid:nmbe.ch:spiderfam:0043"
"46237","1415","varus",\N,"Chamberlin","1947","1",\N,"SYNONYM","109","Pimus","Chamberlin","1947","urn:lsid:nmbe.ch:spidergen:02039","Amaurobiidae","Thorell","1870","urn:lsid:nmbe.ch:spiderfam:0043"
"46238","1435","paganus",\N,"Simon","1902","0",\N,"SYNONYM","114","Rubrius","Simon","1887","urn:lsid:nmbe.ch:spidergen:02043","Amaurobiidae","Thorell","1870","urn:lsid:nmbe.ch:spiderfam:0043"
"46239","1460","lunaris",\N,"Wang & Ran","2004","0","urn:lsid:nmbe.ch:spidersp:040312","SYNONYM","116","Taira","Lehtinen","1967","urn:lsid:nmbe.ch:spidergen:02045","Amaurobiidae","Thorell","1870","urn:lsid:nmbe.ch:spiderfam:0043"
"46240","1487","fallopius",\N,"Lawrence","1927","0",\N,"SYNONYM","126","Ammoxenus","Simon","1893","urn:lsid:nmbe.ch:spidergen:02327","Ammoxenidae","Simon","1893","urn:lsid:nmbe.ch:spiderfam:0064"
"46241","1491","multosignatus",\N,"Simon","1910","0",\N,"SYNONYM","126","Ammoxenus","Simon","1893","urn:lsid:nmbe.ch:spidergen:02327","Ammoxenidae","Simon","1893","urn:lsid:nmbe.ch:spiderfam:0064"
"46242","1540","coquimbensis",\N,"Exline","1960","0",\N,"SYNONYM","135","Calacadia","Exline","1960","urn:lsid:nmbe.ch:spidergen:01900","Desidae","Pocock","1895","urn:lsid:nmbe.ch:spiderfam:0039"
"46243","1609","argentinensis",\N,"Mello-Leitão","1931","0",\N,"SYNONYM","147","Metaltella","Mello-Leitão","1931","urn:lsid:nmbe.ch:spidergen:01915","Desidae","Pocock","1895","urn:lsid:nmbe.ch:spiderfam:0039"
"46244","1612","biseriata",\N,"Tullgren","1905","1",\N,"SYNONYM","147","Metaltella","Mello-Leitão","1931","urn:lsid:nmbe.ch:spidergen:01915","Desidae","Pocock","1895","urn:lsid:nmbe.ch:spiderfam:0039"
"46245","1612","crispa",\N,"Mello-Leitão","1941","1",\N,"SYNONYM","147","Metaltella","Mello-Leitão","1931","urn:lsid:nmbe.ch:spidergen:01915","Desidae","Pocock","1895","urn:lsid:nmbe.ch:spiderfam:0039"
"46246","1611","illudens",\N,"Mello-Leitão","1940","1",\N,"SYNONYM","147","Metaltella","Mello-Leitão","1931","urn:lsid:nmbe.ch:spidergen:01915","Desidae","Pocock","1895","urn:lsid:nmbe.ch:spiderfam:0039"
"46247","1611","platei",\N,"F. O. Pickard-Cambridge","1899","1",\N,"SYNONYM","147","Metaltella","Mello-Leitão","1931","urn:lsid:nmbe.ch:spidergen:01915","Desidae","Pocock","1895","urn:lsid:nmbe.ch:spiderfam:0039"
"46248","1609","segmentata",\N,"Mello-Leitão","1943","1",\N,"SYNONYM","147","Metaltella","Mello-Leitão","1931","urn:lsid:nmbe.ch:spidergen:01915","Desidae","Pocock","1895","urn:lsid:nmbe.ch:spiderfam:0039"
"46249","1770","yapensis",\N,"Roewer","1963","1",\N,"SYNONYM","189","Pseudanapis","Simon","1905","urn:lsid:nmbe.ch:spidergen:00776","Anapidae","Simon","1895","urn:lsid:nmbe.ch:spiderfam:0030"
"46250","1789","thaleri",\N,"Ono","2009","0","urn:lsid:nmbe.ch:spidersp:043100","SYNONYM","193","Sinanapis","Wunderlich & Song","1995","urn:lsid:nmbe.ch:spidergen:00780","Anapidae","Simon","1895","urn:lsid:nmbe.ch:spiderfam:0030"
"46251","1804","minima",\N,"Caporiacco","1949","0",\N,"SYNONYM","198","Zangherella","Caporiacco","1949","urn:lsid:nmbe.ch:spidergen:00785","Anapidae","Simon","1895","urn:lsid:nmbe.ch:spiderfam:0030"
"46252","1850","accentuatus",\N,"Simon","1884","1",\N,"SYNONYM","201","Antrodiaetus","Ausserer","1871","urn:lsid:nmbe.ch:spidergen:00007","Antrodiaetidae","Gertsch","1940","urn:lsid:nmbe.ch:spiderfam:0002"
"46253","1850","angustatus",\N,"Atkinson","1886","1",\N,"SYNONYM","201","Antrodiaetus","Ausserer","1871","urn:lsid:nmbe.ch:spidergen:00007","Antrodiaetidae","Gertsch","1940","urn:lsid:nmbe.ch:spiderfam:0002"
"46254","1850","gracilis",\N,"Hentz","1842","1",\N,"SYNONYM","201","Antrodiaetus","Ausserer","1871","urn:lsid:nmbe.ch:spidergen:00007","Antrodiaetidae","Gertsch","1940","urn:lsid:nmbe.ch:spiderfam:0002"
"46255","1850","marxi",\N,"Atkinson","1886","1",\N,"SYNONYM","201","Antrodiaetus","Ausserer","1871","urn:lsid:nmbe.ch:spidergen:00007","Antrodiaetidae","Gertsch","1940","urn:lsid:nmbe.ch:spiderfam:0002"
"46256","1847","shoemakeri",\N,"Petrunkevitch","1925","1",\N,"SYNONYM","201","Antrodiaetus","Ausserer","1871","urn:lsid:nmbe.ch:spidergen:00007","Antrodiaetidae","Gertsch","1940","urn:lsid:nmbe.ch:spiderfam:0002"
"46257","1845","shosoneus",\N,"Chamberlin","1925","1",\N,"SYNONYM","201","Antrodiaetus","Ausserer","1871","urn:lsid:nmbe.ch:spidergen:00007","Antrodiaetidae","Gertsch","1940","urn:lsid:nmbe.ch:spiderfam:0002"
"46258","1852","adelae",\N,"Mello-Leitão","1944","0",\N,"SYNONYM","202","Acanthoceto","Mello-Leitão","1944","urn:lsid:nmbe.ch:spidergen:02115","Anyphaenidae","Bertkau","1878","urn:lsid:nmbe.ch:spiderfam:0105"
"46259","1852","marginata",\N,"Keyserling","1891","1",\N,"SYNONYM","202","Acanthoceto","Mello-Leitão","1944","urn:lsid:nmbe.ch:spidergen:02115","Anyphaenidae","Bertkau","1878","urn:lsid:nmbe.ch:spiderfam:0105"
"46260","1862","mandibularis",\N,"Keyserling","1879","1",\N,"SYNONYM","203","Aljassa","Brescovit","1997","urn:lsid:nmbe.ch:spidergen:02116","Anyphaenidae","Bertkau","1878","urn:lsid:nmbe.ch:spiderfam:0105"
"46261","1903","coloradensis",\N,"Bryant","1931","0",\N,"SYNONYM","205","Anyphaena","Sundevall","1833","urn:lsid:nmbe.ch:spidergen:02118","Anyphaenidae","Bertkau","1878","urn:lsid:nmbe.ch:spiderfam:0105"
"46262","1947","excepta",\N,"O. Pickard-Cambridge","1896","0",\N,"SYNONYM","205","Anyphaena","Sundevall","1833","urn:lsid:nmbe.ch:spidergen:02118","Anyphaenidae","Bertkau","1878","urn:lsid:nmbe.ch:spiderfam:0105"
"46263","1930","intermontana",\N,"Chamberlin","1920","0",\N,"SYNONYM","205","Anyphaena","Sundevall","1833","urn:lsid:nmbe.ch:spidergen:02118","Anyphaenidae","Bertkau","1878","urn:lsid:nmbe.ch:spiderfam:0105"
"46264","1930","jollensis",\N,"Schenkel","1950","1",\N,"SYNONYM","205","Anyphaena","Sundevall","1833","urn:lsid:nmbe.ch:spidergen:02118","Anyphaenidae","Bertkau","1878","urn:lsid:nmbe.ch:spiderfam:0105"
"46265","1930","mundella",\N,"Chamberlin","1920","0",\N,"SYNONYM","205","Anyphaena","Sundevall","1833","urn:lsid:nmbe.ch:spidergen:02118","Anyphaenidae","Bertkau","1878","urn:lsid:nmbe.ch:spiderfam:0105"
"46266","1927","occidentalis",\N,"Simon","1896","0",\N,"SYNONYM","205","Anyphaena","Sundevall","1833","urn:lsid:nmbe.ch:spidergen:02118","Anyphaenidae","Bertkau","1878","urn:lsid:nmbe.ch:spiderfam:0105"
"46267","1930","pomona",\N,"Chamberlin & Ivie","1941","0",\N,"SYNONYM","205","Anyphaena","Sundevall","1833","urn:lsid:nmbe.ch:spidergen:02118","Anyphaenidae","Bertkau","1878","urn:lsid:nmbe.ch:spiderfam:0105"
"46268","1892","ruens",\N,"Chamberlin","1920","0",\N,"SYNONYM","205","Anyphaena","Sundevall","1833","urn:lsid:nmbe.ch:spidergen:02118","Anyphaenidae","Bertkau","1878","urn:lsid:nmbe.ch:spiderfam:0105"
"46269","1936","sachalinensis",\N,"Saito","1935","1",\N,"SYNONYM","205","Anyphaena","Sundevall","1833","urn:lsid:nmbe.ch:spidergen:02118","Anyphaenidae","Bertkau","1878","urn:lsid:nmbe.ch:spiderfam:0105"
"46270","1930","saniuana",\N,"Chamberlin & Gertsch","1928","1",\N,"SYNONYM","205","Anyphaena","Sundevall","1833","urn:lsid:nmbe.ch:spidergen:02118","Anyphaenidae","Bertkau","1878","urn:lsid:nmbe.ch:spiderfam:0105"
"46271","1898","zina",\N,"Chamberlin","1920","0",\N,"SYNONYM","205","Anyphaena","Sundevall","1833","urn:lsid:nmbe.ch:spidergen:02118","Anyphaenidae","Bertkau","1878","urn:lsid:nmbe.ch:spiderfam:0105"
"46272","1966","lampra",\N,"Chamberlin","1916","1",\N,"SYNONYM","206","Anyphaenoides","Berland","1913","urn:lsid:nmbe.ch:spidergen:02119","Anyphaenidae","Bertkau","1878","urn:lsid:nmbe.ch:spiderfam:0105"
"46273","1967","lecta",\N,"Chickering","1940","1",\N,"SYNONYM","206","Anyphaenoides","Berland","1913","urn:lsid:nmbe.ch:spidergen:02119","Anyphaenidae","Bertkau","1878","urn:lsid:nmbe.ch:spiderfam:0105"
"46274","1962","paraguana",\N,"Brescovit","1992","0",\N,"SYNONYM","206","Anyphaenoides","Berland","1913","urn:lsid:nmbe.ch:spidergen:02119","Anyphaenidae","Bertkau","1878","urn:lsid:nmbe.ch:spiderfam:0105"
"46275","1979","britcheri",\N,"Gertsch","1935","1",\N,"SYNONYM","207","Arachosia","O. Pickard-Cambridge","1882","urn:lsid:nmbe.ch:spidergen:02120","Anyphaenidae","Bertkau","1878","urn:lsid:nmbe.ch:spiderfam:0105"
"46276","1983","ramboi",\N,"Mello-Leitão","1943","0",\N,"SYNONYM","207","Arachosia","O. Pickard-Cambridge","1882","urn:lsid:nmbe.ch:spidergen:02120","Anyphaenidae","Bertkau","1878","urn:lsid:nmbe.ch:spiderfam:0105"
"46277","1988","tripunctata",\N,"Mello-Leitão","1945","1",\N,"SYNONYM","207","Arachosia","O. Pickard-Cambridge","1882","urn:lsid:nmbe.ch:spidergen:02120","Anyphaenidae","Bertkau","1878","urn:lsid:nmbe.ch:spiderfam:0105"
"46278","1993","stellata",\N,"Simon","1884","1",\N,"SYNONYM","208","Araiya","Ramírez","2003","urn:lsid:nmbe.ch:spidergen:03535","Anyphaenidae","Bertkau","1878","urn:lsid:nmbe.ch:spiderfam:0105"
"46279","1997","boydi",\N,"Forster","1970","1",\N,"SYNONYM","210","Axyracrus","Simon","1884","urn:lsid:nmbe.ch:spidergen:02122","Anyphaenidae","Bertkau","1878","urn:lsid:nmbe.ch:spiderfam:0105"
"46280","1997","gerschmanae",\N,"Mello-Leitão","1938","1",\N,"SYNONYM","210","Axyracrus","Simon","1884","urn:lsid:nmbe.ch:spidergen:02122","Anyphaenidae","Bertkau","1878","urn:lsid:nmbe.ch:spiderfam:0105"
"46281","2032","birabeni",\N,"Mello-Leitão","1944","1",\N,"SYNONYM","213","Aysha","Keyserling","1891","urn:lsid:nmbe.ch:spidergen:02124","Anyphaenidae","Bertkau","1878","urn:lsid:nmbe.ch:spiderfam:0105"
"46282","2019","garruchos",\N,"Brescovit","1992","0","urn:lsid:nmbe.ch:spidersp:023765","SYNONYM","213","Aysha","Keyserling","1891","urn:lsid:nmbe.ch:spidergen:02124","Anyphaenidae","Bertkau","1878","urn:lsid:nmbe.ch:spiderfam:0105"
"46283","2017","hirsuta",\N,"Mello-Leitão","1942","0",\N,"SYNONYM","213","Aysha","Keyserling","1891","urn:lsid:nmbe.ch:spidergen:02124","Anyphaenidae","Bertkau","1878","urn:lsid:nmbe.ch:spiderfam:0105"
"46284","2039","puma",\N,"Mello-Leitão","1943","1",\N,"SYNONYM","213","Aysha","Keyserling","1891","urn:lsid:nmbe.ch:spidergen:02124","Anyphaenidae","Bertkau","1878","urn:lsid:nmbe.ch:spiderfam:0105"
"46285","2041","punctata",\N,"Mello-Leitão","1943","1",\N,"SYNONYM","213","Aysha","Keyserling","1891","urn:lsid:nmbe.ch:spidergen:02124","Anyphaenidae","Bertkau","1878","urn:lsid:nmbe.ch:spiderfam:0105"
"46286","2012","violens",\N,"Keyserling","1891","1",\N,"SYNONYM","213","Aysha","Keyserling","1891","urn:lsid:nmbe.ch:spidergen:02124","Anyphaenidae","Bertkau","1878","urn:lsid:nmbe.ch:spiderfam:0105"
"46287","2067","bicolor",\N,"Simon","1904","1",\N,"SYNONYM","217","Ferrieria","Tullgren","1901","urn:lsid:nmbe.ch:spidergen:02128","Anyphaenidae","Bertkau","1878","urn:lsid:nmbe.ch:spiderfam:0105"
"46288","2069","dorsalis",\N,"Simon","1897","1",\N,"SYNONYM","219","Gayenna","Nicolet","1849","urn:lsid:nmbe.ch:spidergen:02130","Anyphaenidae","Bertkau","1878","urn:lsid:nmbe.ch:spiderfam:0105"
"46289","2093","decepta",\N,"Banks","1899","1",\N,"SYNONYM","222","Hibana","Brescovit","1991","urn:lsid:nmbe.ch:spidergen:02133","Anyphaenidae","Bertkau","1878","urn:lsid:nmbe.ch:spiderfam:0105"
"46290","2101","ferox",\N,"Simon","1896","1",\N,"SYNONYM","222","Hibana","Brescovit","1991","urn:lsid:nmbe.ch:spidergen:02133","Anyphaenidae","Bertkau","1878","urn:lsid:nmbe.ch:spiderfam:0105"
"46291","2095","johnstoni",\N,"Chamberlin","1924","1",\N,"SYNONYM","222","Hibana","Brescovit","1991","urn:lsid:nmbe.ch:spidergen:02133","Anyphaenidae","Bertkau","1878","urn:lsid:nmbe.ch:spiderfam:0105"
"46292","2093","minuta",\N,"F. O. Pickard-Cambridge","1900","1",\N,"SYNONYM","222","Hibana","Brescovit","1991","urn:lsid:nmbe.ch:spidergen:02133","Anyphaenidae","Bertkau","1878","urn:lsid:nmbe.ch:spiderfam:0105"
"46293","2095","nigrifrons",\N,"Chamberlin & Woodbury","1929","1",\N,"SYNONYM","222","Hibana","Brescovit","1991","urn:lsid:nmbe.ch:spidergen:02133","Anyphaenidae","Bertkau","1878","urn:lsid:nmbe.ch:spiderfam:0105"
"46294","2103","orlandensis",\N,"Tullgren","1901","1",\N,"SYNONYM","222","Hibana","Brescovit","1991","urn:lsid:nmbe.ch:spidergen:02133","Anyphaenidae","Bertkau","1878","urn:lsid:nmbe.ch:spiderfam:0105"
"46295","2103","pallidula",\N,"Franganillo","1930","1",\N,"SYNONYM","222","Hibana","Brescovit","1991","urn:lsid:nmbe.ch:spidergen:02133","Anyphaenidae","Bertkau","1878","urn:lsid:nmbe.ch:spiderfam:0105"
"46296","2101","ravida",\N,"Simon","1896","1",\N,"SYNONYM","222","Hibana","Brescovit","1991","urn:lsid:nmbe.ch:spidergen:02133","Anyphaenidae","Bertkau","1878","urn:lsid:nmbe.ch:spiderfam:0105"
"46297","2097","roseotaeniata",\N,"Mello-Leitão","1947","1",\N,"SYNONYM","222","Hibana","Brescovit","1991","urn:lsid:nmbe.ch:spidergen:02133","Anyphaenidae","Bertkau","1878","urn:lsid:nmbe.ch:spiderfam:0105"
